Ia menyebut dalam baliho tersebut ada ajakan untuk memilih yang dinarasikan dalam bahasa daerah Manggarai. Pihaknya belum mengetahui siapa yang memasang baliho tersebut.
Irfan menegaskan, sebelum mencopot pihaknya juga telah berkoordinasi dengan sejumlah relawan Ganjar-Mahfud yang ada di Labuan Bajo sebelum dan sesudah pencopotan.
""Kami sudah koordinasi dengan TPN Ganjar Mahfud sebelum dan sesudah pencopotan,"" kata Irfan.
Dalam foto yang dilihat Pos Kupang, pada baliho tersebut menampilkan wajah Ganjar Pranowo dan Mahfud MD, di tengah baliho tertulis 'Ganjar Pranowo-Mahfud MD bersama Relawan KGN (Kita Ganjar Nusantara) mengucapkan selamat Natal 25 Desember dan Tahun Baru 2024'.
Ada juga narasi dalam bahasa Manggarai 'Nuke Ceka Nomor 3', yang jika diartikan dalam bahasa Indonesia berarti 'ingat tusuk nomor 3'. Tulisan demikian tertera di sudut bawah baliho.
Baca juga: Nama-nama 7 Korban Ledakan Speedboat di Labuan Bajo, Manggarai Barat NTT
Anggota Bawaslu Manggarai Barat, Frumensius Menti, dikonfirmasi ihwal pencopotan baliho itu mengaku sebelum menertibkan baliho Ganjar pihaknya telah lebih dulu menginfokan ke relawan agar menurunkan secara mandiri.
Ini sebagai upaya pencegahan agar tidak terjadi pelanggaran dalam tahapan masa kampanye di wilayah itu."~flores.tribunnews.com~2023-12-29 10:31:38~https://flores.tribunnews.com/2023/12/29/panwascam-komodo-copot-baliho-ganjar-mahfud-di-labuan-bajo-manggarai-barat
Ditanya Apakah Jokowi Lebih Pilih Ganjar atau Prabowo-Gibran, Pengamat: Wong Anaknya, Gimana Lagi~"Ditanya apakah Presiden Jokowi lebih memilih pasangan Ganjar Pranowo dan Mahfud MD atau Prabowo Subianto dan Gibran Rakabuming Raka, pengamat jawab begini.
SERAMBINEWS.COM - Ditanya apakah Presiden Jokowi lebih memilih pasangan Ganjar Pranowo dan Mahfud MD atau Prabowo Subianto dan Gibran Rakabuming Raka, pengamat jawab begini.
Diketahui Prabowo baru saja mendeklarasikan secara resmi Gibran Rakabuming Raka sebagai cawapresnya pada Pilpres 2024 mendatang.
Sementara Pengamat sekaligus Direktur Eksekutif Indikator Politik Indonesia, Prof Burhanuddin Muhtadi berpendapat kalau Jokowi akan mengarahkan dukungan pada paslon ini.
Pengamat politik itu menjelaskan, meski mengaku akan netral terhadap tiga capres yang akan maju, namun sulit memungkiri secara hati kalau Jokowi lebih condong ke pasangan Prabowo dan Gibran.
""Wong anaknya, gimana lagi,"" kata Prof Burhanuddin dikutip dari tayangan Kompas TV, Senin (23/10/2023).
""Namanya anak, sebagai cawapres pak Prabowo ya suka tidak suka, diakui tidak diakui, lebih dari separuh hatinya Presiden Jokowi mendukung pasangan ini,"" tambahnya.
Baca juga: Status Gibran di PDIP usai Deklarasi Jadi Cawapres Prabowo, Begini Kata Pengamat
Baca juga: Jokowi Ditanya Apakah Gibran Cocok sama Prabowo, Begini Jawabnya
Dikatakannya, sudah jauh-jauh hari terlihat kalau Presiden Jokowi mulai mengarahkan dukungannya ke Prabowo sebagai capres.
Hal itu terlihat dari sikap PDIP dan Ganjar Pranowo soal kasus Piala Dunia U-20 yang dibatalkan di Indonesia beberapa waktu lalu yang notabene diperjuangkan oleh Jokowi.
""Sebenarnya saya sudah lama sekali mengatakan bahwa, terutama sejak Piala Dunia U-20 yang gagal,"" jelas Burhan.
""Dan deklarasi mas Ganjar oleh ibu Mega yang dianggap tidak melibatkan Presiden Jokowi,"" tambahnya.
Sejak kejadian itu, Jokowi dinilai mulai melirik Prabowo walau selama ini sempat dibantah sejumlah kader di internal PDIP.
""Sejak saat itu saya melihat lirikan mata Presiden Jokowi sudah lebih mesra ke pak Prabowo ketimbang Ganjar,"" ungkap Burhan."~aceh.tribunnews.com~2023-10-23 18:33:35~https://aceh.tribunnews.com/2023/10/23/ditanya-apakah-jokowi-lebih-pilih-ganjar-atau-prabowo-gibran-pengamat-wong-anaknya-gimana-lagi
PDIP Buka Peluang Ganjar Jadi Cawapres Prabowo~"TRIBUNTORAJA.COM - PDI Perjuangan (PDIP) menepis isu hubungan Ketua Umum Megawati Soekarnoputri dan Ketua Umum Partai Gerindra Prabowo Subianto tidak akrab. Ketua DPP PDIP, Puan Maharani mengatakan sejauh ini hubungan Megawati dan Prabowo baik-baik saja.
""Saya meyakini bahwa hubungan Ibu Mega, saya juga dengan Mas Prabowo itu baik-baik saja,"" kata Puan di kompleks Parlemen, Senayan, Jakarta, Kamis (13/7).
Puan mengingatkan agar tak ada yang mempolitisasi seolah-olah hubungan Megawati dan Prabowo kurang harmonis.
""Jangan sampai kemudian mempolitisasi atau membuat suatu opini bahwa hubungan PDIP dengan Gerindra atau hubungan Bu Megawati dengan Pak Prabowo itu sepertinya pecah, atau kemudian tidak akrab,"" ujarnya.
Dia menjelaskan bila ada perbedaan dalam persoalan politik merupakan hal yang biasa.
""Namun secara kekeluargaan, secara pertemanan, secara hubungan baik, kami baik,"" ucap Puan.
Ketua DPP PDI Perjuangan (PDIP) Eriko Sotarduga menyebut partainya masih membuka peluang kerja sama politik dengan Partai Gerindra pada Pemilu 2024. Namun, Eriko mengatakan asalkan Partai Gerindra mau bekerja sama politik dengan PDIP untuk mengusung Ganjar Pranowo sebagai bakal calon presiden (bacapres).
Hal ini dikatakan Eriko saat ditanya wartawan soal apa isi pembahasan dalam rencana pertemuan antara Ketua Umum DPP PDIP Megawati Soekarnoputri dan Ketua Umum Partai Gerindra Prabowo Subianto.
""Bukan tidak mungkin juga bekerja sama, tapi artinya dalam hal ini memang Mas Ganjar menjadi capres. Untuk menjadi calon wakil presiden, kita bisa membicarakannya,"" kata Eriko.
Eriko pun enggan berspekulasi maupun menduga-duga soal pembahasan apa yang dibicarakan jika Megawati dan Prabowo bertemu untuk silaturahmi. Namun, anggota DPR RI ini mengatakan tak menutup kemungkinan pertemuan tersebut turut membahas peluang kerja sama politik kedua partai.
""Saya tidak bisa memprediksi itu. Seperti apa ke depannya, karena politik seni segala kemungkinan,"" jelas Eriko.
Sementara itu, Wakil Ketua Umum Partai Gerindra Budi Satrio Djiwandono mengungkapkan, sudah lama Ketua Umum Partai Gerindra Prabowo Subianto ingin bertemu dan bersilaturahmi dengan Ketua Umum PDIP Megawati Soekarnoputri.Budi pun menyebut hubungan antara Prabowo dan Megawati dekat sejak lama.
""Saya rasa sudah cukup lama keinginan pak prabowo ingin silahturahmi kembali dengan Ibu Megawati, Pak Prabowo sangat menghormati beliau Pak Prabowo kan hubungan sama Ibu Megawati juga sangat dekat sangat lama,"" kata Budi.
Budi mengatakan, kesibukan membuat pertemuan kedua sosok tersebut hingga kini belum bisa terlaksana. Namun, dia berharap pertemuan Prabowo dan Megawati dapat terealisasikan dalam waktu dekat.
""Kita harap dalam waktu dekat akan terjadi pertemuan dengan Ibu Mega,"" ucapnya.
Diberitakan sebelumnya, Ketua Umum Partai Gerindra Prabowo Subianto menyebut tak tahu kapan dirinya bisa diterima oleh Ketua Umum PDI Perjuangan Megawati
Soekarnoputri.Hal ini disampaikan usai pertemuan dengan Ketum PKB, Muhaimin Iskandar atau Cak Imin di Jakarta pada Minggu (9/7) lalu.
Mulanya, Prabowo menjelaskan dirinya tak masalah jika Cak Imin bertemu dengan Megawati. Lantas Prabowo menyebut bahwa dirinya tak tahu kapan diterima oleh Megawati.
“Saya kira bagus kalau Cak Imin ketemu Ibu Mega, baik begitu ya, saya juga tidak tahu kapan saya diterima oleh Ibu Mega,” kata Prabowo.
Prabowo menjelaskan bahwa hal ini tidak menjadi masalah dan mementingkan hubungan baik dengan semua orang.(*)"~toraja.tribunnews.com~2023-07-13 21:21:34~https://toraja.tribunnews.com/2023/07/13/pdip-buka-peluang-ganjar-jadi-cawapres-prabowo
VIDEO VIRAL Bendera Israel Berkibar saat Capres Ganjar Pranowo Kampanye ke Manado~"SERAMBINEWS.COM - Viral di media sosial sebuah video perlihatkan bendera Israel berkibar saat Calon Presiden (Capres) Ganjar Pranowo lakukan kunjungan ke Manado.
Kunjungan tersebut diketahui dalam rangka kampanye untuk Pilpres 2024 mendatang.
Adapun video tersebut dibagikan oleh akun X @ShamsiAli2 pada Selasa (17/10/2023).
Dalam video tersebut awalnya tampak Capres Ganjar dikerubungi oleh sejumlah pendukungnya.
Kemudian saat kamera perekam mengikuti arah pergerakan Ganjar ketika hendak memasuki gedung, salah satu pendukungnya tertangkap kamera mengibarkan bendera Israel.
Sejenak setelah kamera perekam kembali mengarah ke Ganjar, tampak bendera Israel tersebut sudah tidak terlihat lagi.
Berdasarkan penelusuran Serambinews pada Kamis (19/10/2023), didapati video tersebut merupakan video lama.
Diketahui, video tersebut direkam pada saat Ganjar melakukan kunjungan ke Manado, Sulawesi Utara, pada Kamis (18/5/2023) lalu.
Namun video kampanye Ganjar ke Manado tampaknya kembali mencuat gara-gara konflik Israel dan Palestina yang terjadi saat ini.
Apalagi dalam video tersebut kedapatan pendukung Cawapres Ganjar mengibarkan bendera Israel.
Tentunya video tersebut memicu kemarahan dari netizen Indonesia, apalagi pemerintah Indonesia baru-baru ini dengan tegas mendukung kemerdekaan Palestina di forum-forum Internasional.(*)
Narator: Suhiya Zahrati
Baca juga: Viral Bocah Palestina Kenakan Kaos Bertuliskan Aceh dan Petanya, Juga Lancar Bicara Bahasa Indonesia
Baca juga: VIDEO VIRAL Beredar Video Yahudi Bakar Bendera Israel, Ini Fakta Sebenarnya"~aceh.tribunnews.com~2023-10-19 20:44:48~https://aceh.tribunnews.com/2023/10/19/video-viral-bendera-israel-berkibar-saat-capres-ganjar-pranowo-kampanye-ke-manado
Heboh Ganjar Bantu Renovasi Rumah Kader PDIP, Dananya dari Baznas, Dihapus Usai Diserbu Warganet~"Foto yang beredar di media sosial saat Gubernur Jawa Tengah Ganjar Pranowo memberikan bantuan kepada kader PDIP yang di papan bantuan tertulis bantuan Rp 20 juta dari Baznas hingga heboh dan disorot warganet
SERAMBINEWS.COM - Heboh Gubernur Jawa Tengah, Ganjar Pranowo membantu merenovasi rumah kader PDIP.
Aksi ini dilakukan menjelang HUT ke-50 PDIP.
Hanya saja, bantuan renovasi rumah kader PDIP ini heboh di media sosial, terutama twitter.
Karena dalam tangkapan layar layar dari cuitan Ganjar Pranowo terlihat Gubernur Jawa Tengah itu menyerahkan bantuan secara simbolis.
Tapi sorotan publik mengarah kepada papan bertuliskan jumlah nominal bantuan yang mencapai Rp 20 juta.
Karena tertulis bantuan itu berasal dari Baznas (Badan Amil Zakat Nasional).
Hal inilah yang mengundang reaksi warganet hingga trending di twitter sejak semalam.
Tapi akhirnya unggahan di akun Ganjar Pranowo itu sudah dihapus.
Ini unggahan warganet yang membagikan postingan Gubernur Jawa Tengah Ganjar Pranowo saat memberikan bantuan Renovasi Rumah Kader PDIP. Tapi tertulis dananya dari Badan Amil Zakat Nasional (Baznas) hingga jadi sorotan warganet. (istimewa)
APBD Jawa Tengah tak mampu
Gubernur Jawa Tengah Ganjar Pranowo melakukan aksi sosial menjelang hari ulang tahun (HUT) ke-50 PDIP.
Aksi sosial tersebut adalah membantu merenovasi rumah 50 kader PDIP yang hidup dalam rumah tak layak huni.
Dikutip TribunWow dari Instagram @ganjar_pranowo, aksi sosial ini dilakukan di beberapa wilayah di Jawa Tengah (Jateng).
Pada kolom captionnya, Ganjar Pranowo menjelaskan bahwa progra renovasi rumah tidak layak huni (RTLH) sudah berlangsung sejak lama dan kini sudah ada belasan juta RTLH yang telah direnovasi.
Baca juga: KIB Berpotensi Usung Ganjar Untuk Capres 2024
Ganjar Pranowo menyampaikan, untuk dana yang digunakan tidak hanya dari APBD Provinsi Jateng saja karena tidak akan mampu."~aceh.tribunnews.com~2022-12-31 14:09:12~https://aceh.tribunnews.com/2022/12/31/heboh-ganjar-bantu-renovasi-rumah-kader-pdip-dananya-dari-baznas-dihapus-usai-diserbu-warganet
Partai Koalisi Tunjuk T Syafrizal Sebagai Ketua Tim Pemenangan Daerah Ganjar-Mahfud Langsa~"Penunjukan ini berdasarkan hasil rapat koalisi partai pengusung dan pendukung Capres dan Cawapres Ganjar-Mahfud (PDI-P, PPP, Hanura, dan Perindo) yang digelar di Sekretariat PDI-P Kota Langsa, Minggu, 29 Oktober 2023.
Laporan Zubir | Langsa
SERAMBINEWS.COM, LANGSA - Koalisi Partai Pengusung dan Pendukung Capres dan Cawapres, Ganjar-Mahfud menunjuk T Syafrizal sebagai Ketua Tim Pemenangan Daerah (TPD) Ganjar-Mahfud Kota Langsa.
Penunjukan ini berdasarkan hasil rapat koalisi partai pengusung dan pendukung Capres dan Cawapres Ganjar-Mahfud (PDI-P, PPP, Hanura, dan Perindo) yang digelar di Sekretariat PDI-P Kota Langsa, Minggu, 29 Oktober 2023.
Rapat itu dihadiri Ketua PDI Perjuangan Langsa, Sofyanto, Wakil Ketua PPP Langsa Herianto Ginting, Ketua Partai Hanura Langsa, Ali Sadli, dan Ketua Partai Perindo Langsa, Bambang Irawan, beserta jajaran keempat partai tersebut.
Figur Ketua TPD Ganjar-Mahfud Kota Langsa terpilih yaitu T Syafrizal merupakan alumni Himpunan Mahasiswa Islam (HMI) dan aktivis 98, serta pernah berkiprah sebagai jurnalis, salah satunya media cetak lokal terbesar di Aceh.
Ketua TPD Ganjar-Mahfud Kota Langsa, T Safrizal, kepada Serambinews.com, Rabu (1/11/2023), menyebutkan, setelah terbentuknya TPD ini pihaknya akan berkonsolidasi terlebih dahulu untuk memperkuat struktur akar rumput TPD Ganjar-Mahfud Kota Langsa.
""Saat ini kita sedang melakukan konsolidasi untuk menghimpun semua energi positif guna mengantarkan Ganjar-Mahfud menjadi Presiden RI dan Wapres RI pada 2024 mendatang,"" pungkasnya. (*)
Baca juga: Anies: Tokoh dan Pejuang Aceh Tetap Harum Melampaui Waktu karena Konsisten Melawan Ketidakadilan"~aceh.tribunnews.com~2023-11-01 23:32:20~https://aceh.tribunnews.com/2023/11/01/partai-koalisi-tunjuk-t-syafrizal-sebagai-ketua-tim-pemenangan-daerah-ganjar-mahfud-langsa
