title;main;source;date;url
Tanggapi Isu Rohingya, Prabowo: Masih Banyak Rakyat Indonesia yang Susah;"Menteri Pertahanan Republik Indonesia, Prabowo Subianto saat memberikan sambutan pada silaturahmi dan doa bersama ulama, serta tokoh masyarakat Aceh di Hermes Hotel, Selasa (26/12/2023).
Laporan Indra Wijaya | Banda Aceh
SERAMBINEWS.COM, BANDA ACEH - Menteri Pertahanan Republik Indonesia (Menhan RI), Prabowo Subianto menanggapi terkait semakin maraknya kedatangan pengungsi Rohingya ke bumi Serambi Mekkah.
Dia mengatakan, terkait Rohingya merupakan masalah yang dunia yang menyangkut beberapa negara.
Sejumlah imigran etnis Rohingya di Kota Banda Aceh, Provinsi Aceh, Senin (11/12/2023). (SERAMBINEWS.COM/HENDRI)
“Indonesia harus mendekatinya dengan suatu sikap dan pendekatan yang integralistik.
Kita koordinasi dengan badan internasional,” kata Prabowo didampingi Ketum Demokrat, Agus Harimurti Yudhoyono kepada wartawan usai kegiatan silaturahmi dan doa bersama dengan para ulama di Hermes Palace Hotel, Selasa (26/12/2023).
Baca juga: Jadwal Prabowo di Banda Aceh, MRB hingga Ngopi di MZ Coffee
Meski ini tragedi kemanusian, ia menekankan Indonesia harus mengutamakan kepentingan rakyat Indonesia dan kepentingan nasional.
Dimana lanjut Prabowo, masih banyak rakyat Indonesia hidupnya masih dalam kategori miskin atau susah.
Menurutnya, tidak begitu adil jika Indonesia harus menerima semua pengungsi menjadi beban negara.
Baca juga: Kita, Rohingya dan Junta Militer Myanmar
“Walaupun dari segi kemanusian kita juga punya rasa solidaritas ingin membantu dan sebagainya.
Jadi ini perlu ada pendekatan lebih jauh. Tapi sekali lagi, ujungnya kita harus menjaga kepentingan rakyat,” pungkasnya.
Baca juga: BREAKING NEWS - Dr Nurdin Dilantik sebagai Pj Walikota Tangerang, Pj Bupati Aceh Jaya Kosong
Baca juga: Amerika Serikat Janji Pengungsi Rohingya Bakal Jadi Prioritas Pada 2024: Welcome Corps at Work";aceh.tribunnews.com;2023-12-26 14:38:35;https://aceh.tribunnews.com/2023/12/26/tanggapi-isu-rohingya-prabowo-masih-banyak-rakyat-indonesia-yang-susah
Kelakuan Bobby Kucing Kesayangan Prabowo, Kencingi Tas Hermes Ratusan Juta Milik Tamu: Kurang Ajar;"Kelakuan Bobby Kucing Kesayangan Prabowo, Kencingi Tas Hermes Ratusan Juta Milik Tamu: Kurang Ajar
Kelakuan Bobby Kucing Kesayangan Prabowo, Kencingi Tas Hermes Ratusan Juta Milik Tamu: Kurang Ajar
SERAMBINEWS.COM – Bobby, seekor kucing kesayangan milik Prabowo Subianto bertindak kurang ajar terhadap tamu.
Bagaimana tidak, Bobby kerap melakukan tindakan tidak terpuji seperti mengencingi barang milik para tamu yang datang ke rumah Menteri Pertahanan itu.
Parahnya lagi, tas bermerk Hermes bernilai ratusan juta Rupiah pernah dikencingi oleh hewan kesayangan Prabowo Subianto itu.
Dalam beberapa kesempatan, Prabowo kerap bercerita tentang kucing kesayangannya yang bernama Bobby.
Kucing tersebut di tempatkan di kediamannya di Jakarta Selatan.
Diungkapkan Prabowo, Bobby dulunya merupakan kucing jalanan.
Baca juga: Takut Sial Karena Tak Sengaja Menabrak Kucing? Ini Kata Buya Yahya dan Apa yang Harus Dilakukan
Ia kemudian datang ke rumah Prabowo di Jalan Kertanegara IV, Kebayoran Baru, Jakarta Selatan, hingga akhirnya tak mau lagi kembali ke jalan.
Ada cerita menggelitik yang diungkapkan Prabowo Subianto soal kucing kesayangannya itu.
Pada sebuah wawancara bersama Deddy Corbuzier yang dilakuakan 2021 lalu, Prabowo pernah bercerita bahwa kucingnya itu merasa seperti bos apabila berada di rumahnya.
""Dia itu, kurang ajar kadang-kadang. Dia merasa dirinya bos di situ,"" kata Prabowo menceritakan kelakuan kucingnya saat di rumah.
Sebagai Ketua Umum Partai Gerindra dan juga Menteri Pertahanan, kediamannya Prabowo rupanya seringkali didatangi oleh tamu-tamu penting.
Suatu ketika saat rumahnya sedang didatangi oleh para tamu, ternyata Bobby si kucing kesayangan malah buang air kecil sembarangan.
Namun Prabowo dibuat terkejut, karena lokasi tempat Bobby buang air ternyata adalah sepatu milik tamu yang datang ke rumahnya.";aceh.tribunnews.com;2023-10-25 12:39:32;https://aceh.tribunnews.com/2023/10/25/kelakuan-bobby-kucing-kesayangan-prabowo-kencingi-tas-hermes-ratusan-juta-milik-tamu-kurang-ajar
Besok, Prabowo ke Aceh, Gelar Pertemuan dengan Ulama Bareng SBY;"SERAMBINEWS.COM, BANDA ACEH - Presiden RI Joko Widodo (Jokowi) yang diwakili Menteri Pertahanan (Menhan) Prabowo Subianto melakukan kunjungan kerja ke Aceh, Selasa (26/12/2023).
Prabowo akan melakukan pertemuan dengan alim ulama Aceh bersama Presiden RI ke-6 Susilo Bambang Yudhoyono (SBY) di Hotel Hermes Palace.
Ketua DPD Partai Demokrat Aceh, Muslim mengatakan, pertemuan dengan ulama merupakan agenda rutin SBY dan Prabowo setiap kali ke Aceh.
Baca juga: SBY Kembali Saweu Aceh, Hadiri Sejumlah Agenda Penting Bertepatan Momen Peringatan Tsunami
Muslim menjelaskan kedatangan kedua tokoh tersebut tidak bersamaan.
SBY tiba pada siang hari ini. Sedangkan Prabowo akan mendarat besok.
""Kebetulan kedatangan Pak Prabowo bertepatan dengan peringatan hari gempa dan tsunami Aceh,"" kata Muslim di Banda Aceh, Senin (25/12/2023).
Muslim kembali menegaskan kedatangan Prabowo ke Aceh mewakili Presiden RI Jokowi, bukan dalam rangkaian kampanye pasangan calon presiden nomor urut 02.
Ia berharap pertemuan SBY dan Prabowo dengan ulama se Aceh bisa membawa kedamaian dan keberkahan bagi Aceh dan Indonesia.
Sementara Ketua Koordinator Juru Kampanye TKD Prabowo-Gibran yang juga Ketua Repnas Aceh Mahfudz Y Loethan menyampaikan, Prabowo diperkirakan akan tiba di Aceh pukul 09.00 WIB.
Baca juga: Mayor Teddy Indra Wijaya Kembali Kawal Prabowo, Berseragam TNI Lengkap Pakai Baret Merah
Selama di Aceh, Prabowo juga akan melakukan konsolidasi akbar dengan semua kader Partai Gerindra dan pendukung paslon 02, Prabowo-Gibran.(*)";aceh.tribunnews.com;2023-12-25 11:29:20;https://aceh.tribunnews.com/2023/12/25/besok-prabowo-ke-aceh-gelar-pertemuan-dengan-ulama-bareng-sby
Ulama Aceh Ingin Prabowo Lanjutkan Legacy SBY, Tgk Mustafa Sarong: Tidak Terputus di Tengah Jalan;"Menteri Pertahanan Republik Indonesia, Prabowo Subianto saat memberikan sambutan pada silaturahmi dan doa bersama ulama, serta tokoh masyarakat Aceh di Hermes Hotel, Selasa (26/12/2023).
Laporan Indra Wijaya | Banda Aceh
SERAMBINEWS.COM, BANDA ACEH – Tokoh Ulama Aceh, Tgk Mustafa Sarong atau Walidi mengatakan, pihaknya senantiasa berharap melalui Susilo Bambang Yudhoyono (SBY) dan Prabowo agar perdamaian Aceh tetap terjaga.
Harapan ini disampaikan ulama Aceh dalam kegiatan silaturahmi dan doa bersama Prabowo Subianto dengan ulama dari kabupaten/kota di Aceh.
""Artinya tidak terputus di tengah jalan. Mudah-mudahan Bapak Prabowo jadi presiden. Tolong dicatat ini harapan ulama dan rakyat Aceh,” ungkapnya.
Melalui Prabowo, ia mengharapkan, Aceh nyaman, aman, damai dan tentram.
Selain itu, , Tgk Mustafa Sarong juga mengucapkan terima kasih kepada SBY yang terus memperhatikan nasib rakyat Aceh semenjak menjabat sebagai Menkopolhukam dan jadi Presiden, dan hingga sekarang.
“Mudah-mudahan apa yang sudah dilakukan untuk Aceh tidak putus di tengah jalan,” pintanya.
“Kepada Pak Prabowo, jika terpilih jadi presiden tolong bapak jalankan apa yang sudah dicetus oleh Pak SBY,” ucap Walidi.
“Budi baik Pak SBY untuk Aceh tetap kami kenang,” pungkasnya.
Kenangan AHY di Aceh
Ketua Umum Partai Demokrat, Agus Harimurti Yudhoyono (AHY) mengenang masa-masa tahun 2002-2003, saat pertama kali ia bertugas di Aceh.
Pada tahun itu, situasi Aceh masih membara akibat konflik yang sudah berlangsung puluhan tahun.
Walaupun kurang lebih satu tahun, AHY mengaku, dirinya kerap berada di hutan dan di gunung bertemu masyarakat.
Ia merasakan duka nestapa masyarakat Aceh yang terjepit akibat dampak dari dua belah pihak yang bertikai.";aceh.tribunnews.com;2023-12-26 17:12:10;https://aceh.tribunnews.com/2023/12/26/ulama-aceh-ingin-prabowo-lanjutkan-legacy-sby-tgk-mustafa-sarong-tidak-terputus-di-tengah-jalan
Prabowo Ditanya Apa Hukuman Terberat Bagi Koruptor Jika Jadi Presiden, Begini Jawabnya;"Bakal Capres, Prabowo Subianto Prabowo ditanya soal apa hukuman terberat bagi koruptor jika ia terpilih jadi presiden, begini jawabnya.
SERAMBINEWS.COM - Bakal Capres, Prabowo Subianto Prabowo ditanya soal apa hukuman terberat bagi koruptor jika ia terpilih jadi presiden, begini jawabnya.
Pernyataan soal hukuman bagi koruptor itu diungkapkannya saat menjadi pembicara dalam program Mata Najwa bertema “3 Bacapres Bicara Gagasan” yang tayangan di YouTube Najwa Shihab, Selasa (19/9/2023).
Najwa Shihab bertanya, apa hukuman terberat versi Prabowo bagi koruptor.
Menurut Prabowo, hukuman bagi koruptor yang diterapkan sekarang sudah cukup membuat efek jera.
Sebab, lanjutnya, para koruptor disita hampir semua kekayaannya dan dimiskinkan, selain juga hukumannya yang cukup panjang hingga berapa puluh tahun.
""Saya kira, asal kita laksanakan dengan benar, ini cukup jera,"" ucap Prabowo.
Baca juga: Silat Prabowo saat Najwa Shihab Tanya Kenapa Gerindra Calonkan Napi Korupsi di Pemilu 2024
Baca juga: Ini Kata Prabowo saat Ditanya Siapa Cawapresnya di Pilpres 2024 Mendatang
Dia juga menyinggung soal harapan masyarakat yang ingin negara menghukum mati napi kasus korupsi.
""Saya tahu maksud beberapa orang, maunya kan hukuman mati seperti di Tiongkok ya kan,"" tanya Prabowo.
""Ternyata, orang kalau nekat ya nekat aja. Di Tiongkok sudah ada hukuman mati, masih ada korupsi yang besar-besaran di sana,"" tambahnya.
Menurutnya, perlu sistem yang baik untuk mengatasi korupsi di negeri ini tanpa harus menerapkan hukuman mati.
""Jadi kalau menurut saya cara mengatasi korupsi, kita harus mulai dengan sistemik. Sistemnya dibuat,"" kata Prabowo.
Baca juga: Jokowi Blak-blakan Pegang Data Intelijen Semua Partai dari BIN-BAIS: Mereka Menuju ke Mana Saya Tahu
Baca juga: Usai Effendi Kini Budiman Sudjatmiko, Satu per Satu Kader PDIP Tinggalkan Ganjar ke Prabowo?
Naikan Gaji ASN/Pejabat Biar Tak Korupsi ala Prabowo";aceh.tribunnews.com;2023-09-21 10:05:28;https://aceh.tribunnews.com/2023/09/21/prabowo-ditanya-apa-hukuman-terberat-bagi-koruptor-jika-jadi-presiden-begini-jawabnya
Silat Prabowo saat Najwa Shihab Tanya Kenapa Gerindra Calonkan Napi Korupsi di Pemilu 2024;"Viral silat Prabowo Subianto saat memberikan jawaban pertanyaan Najwa Shihab soal kenapa Gerindra calonkan mantan narapidana korupsi di Pemilu 2024.
SERAMBINEWS.COM - Viral silat Prabowo Subianto saat memberikan jawaban pertanyaan Najwa Shihab soal kenapa Gerindra calonkan mantan narapidana korupsi di Pemilu 2024.
Hal itu terlihat saat Prabowo berbicara dalam program Mata Najwa bertema “3 Bacapres Bicara Gagasan” yang tayangan di YouTube Najwa Shihab pada Selasa (19/9/2023).
Najwa Shihab mengungkapkan, faktanya ada 67 caleg DPR dan DPD yang merupakan mantan terpidana kasus korupsi, dua di antaranya kader Partai Gerindra.
""Dan dua di antaranya pak, itu kader Anda,"" tanya Najwa Shihab.
Mendengar pertanyaan tersebut, Prabowo dengan cepat langsung memotong dan buru-buru ingin menjawab.
""Tunggu, tunggu. Ada jawabannya,"" ucap Prabowo sambil bergaya menggelengkan kepala.
""Saya belum nanya bapak sudah siap jawab, kenapa pak,"" tanya lagi wanita yang akrab disapa Nana itu.
Kemudian Prabowo ngotot minta diberi kesempatan menjawab segera soal kader partainya yang dicalonkan di Pemilu 2024, padahal mantan napi korupsi.
""Tunggu mbak Nana, tunggu mbak. Aku mau jawab dulu,"" pinta Prabowo tegas.
""Dua calon itu sudah saya coret,"" ucapnya sambil bersilat disambut teriak tepuk tangan penonton.
Baca juga: Jokowi Blak-blakan Pegang Data Intelijen Semua Partai dari BIN-BAIS: Mereka Menuju ke Mana Saya Tahu
Baca juga: Ungkap Kenapa Minat Nyaleg Rendah, Eks Komisioner KIP: Dirikan Partai Semangat, Masalah Caleg Nanti
Kemudian Nana kembali memastikan apakah dua kader tersebut akan dicoret dari pencalonan Partai Gerindra.
""Anda akan mencoret, sebentar saya mau pastikan dulu,"" tanya balik Nana.";aceh.tribunnews.com;2023-09-21 09:58:31;https://aceh.tribunnews.com/2023/09/21/silat-prabowo-saat-najwa-shihab-tanya-kenapa-gerindra-calonkan-napi-korupsi-di-pemilu-2024
Jadi Kandidat di Pilpres 2024, Harta Kekayaan Prabowo 78 Kali Lipat dari Gibran;"Prabowo Subianto didampingi Gibran Rakabuming Raka di Universitas Sebelas Maret (UNS), Surakarta, Kamis (10/8/2023). Bakal cawapres pendamping Prabowo akan secara resmi diumumkan pada Senin (23/10/2023).
Dokumentasi Tim Media Prabowo Subianto
SERAMBINEWS.COM - Berikut jumlah harta kekayaan Prabowo vs Gibran.
Diketahui, keduanya maju sebagai pasangan Capres dan Cawapres di Pemilu 2024.
Calon presiden (capres) dari Koalisi Indonesia Maju (KIM), Prabowo Subianto tercatat memiliki harta kekayaan sebesar Rp 2 triliun, tepatnya Rp 2.034.395.519.335.
Sementara harta kekayaan Gibran Rakabuming Raka yang resmi menjadi calon wakil presiden (cawapres) Prabowo, mencapai Rp 26 miliar.
Harta kekayaan Prabowo dan Gibran itu diketahui dari LHKPN yang mereka serahkan kepada KPK pada tahun 2023.
Dari LHKPN juga diketahui, Prabowo-Gibran yang resmi maju sebagai pasangan capres-cawapres di Pilpres 2024, ternyata sama-sama mempunyai utang.
Lantas, berapa harta kekayaan Prabowo dan Gibran serta perbandingannya?
1. Harta Kekayaan Prabowo
Mengutip dari elhkpn.kpk.go.id, Prabowo menyerahkan LHKPN kepada KPK pada 31 Maret 2023.
Rupanya, aset paling besar milik Menteri Pertahanan itu adalah kepemilikan surat berharga sebesar Rp 1,7 triliun.
Prabowo juga memiliki 10 bidang tanah dan bangunan dengan nilai Rp 275 miliar.
Delapan kendaraan milik Ketua Umum Partai Gerindra itu juga menyumbang kekayaan dengan nilai Rp 1,2 miliar.
Prabowo masih memiliki aset berupa harta bergerak lainnya Rp 16,4 miliar; kas dan setara kas Rp 2,5 miliar; dan harta lainnya Rp 45 miliar.
Di sisi lain, Prabowo juga memiliki utang sebesar Rp 8 miliar sehingga mengurangi nilai asetnya.";aceh.tribunnews.com;2023-10-23 09:34:30;https://aceh.tribunnews.com/2023/10/23/jadi-kandidat-di-pilpres-2024-harta-kekayaan-prabowo-78-kali-lipat-dari-gibran
Jadwal Prabowo di Banda Aceh, MRB hingga Ngopi di MZ Coffee;"Jadwal lengkap kunjungan Prabowo Subianto ke Banda Aceh pada Selasa (26/12/2023), mulai dari Masjid Raya Baiturrahman hingga ngopi di MZ Coffee, Kuta Alam.
SERAMBINEWS.COM, BANDA ACEH - Jadwal lengkap kunjungan Prabowo Subianto ke Banda Aceh pada Selasa (26/12/2023), mulai dari Masjid Raya Baiturrahman hingga ngopi di MZ Coffee, Jalan Sri Ratu Safiatuddin, Kuta Alam.
Diketahui Menteri Pertahanan (Menhan) RI itu bakal melakukan kunjungan kerja mewakili Presiden Joko Widodo (Jokowi) dalam rangka pertemuan dengan alim ulama Aceh bersama Presiden ke-6 RI Susilo Bambang Yudhoyono (SBY) di Hotel Hermes Palace, Selasa siang.
Calon Presiden (Capres) Nomor Urut 2 itu bukan dalam rangka kampanye, melainkan kunker kenegaraan mewakili Presiden Jokowi.
“Bukan sebagai capres,” kata Ketua PSI Aceh, Zulkarnaini atau yang akrab disapa Syeh Joel saat dikonfirmasi, Senin (25/12/2023).
Berikut jadwal lengkap kunker Prabowo di Prabowo di Banda Aceh pada Selasa (26/12/2023).
Prabowo tiba di Bandara Sultan Iskandar Muda (SIM), Blang Bintang, Aceh Besar pada pukul 09.00 WIB, kemudian dilanjutkan dengan peusijuk di ruang VIP hingga 09.30 WIB pagi.
Selanjutnya menuju Masjid Raya Baiturrahman untuk menghadiri acara Peringatan 19 Tahun Tsunami Aceh pada pukul tiba 09.45 - 10.45 WIB.
Baca juga: Besok, Prabowo ke Aceh, Gelar Pertemuan dengan Ulama Bareng SBY
Baca juga: Papera Aceh Rapat Konsolidasi Pemenangan Prabowo-Gibran
Kemudian melanjutkan agenda berikutnya yakni pertemuan dengan alim ulama Aceh bersama Presiden ke-6 RI SBY di Hotel Hermes Palace pada pukul 11.00 - 12.30 WIB siang.
Agenda selanjutnya, peresmian Kantor Tim Kampanye Daerah (TKD) di Jalan T Nyak Arief pada pukul 14.00 - 15.00 WIB (tentatif).
Selanjutnya ngopi di MZ Coffee, Jalan Sri Ratu Safiatuddin, Kuta Alam pada pukul 15.00 - 16.00 WIB sore.
Terakhir, Prabowo dan rombongan menuju Bandara SIM pada pukul 16.00 WIB sore untuk kembali ke Jakarta.
Sebelumnya diberitakan, pertemuan dengan ulama merupakan agenda rutin SBY dan Prabowo setiap kali ke Aceh.";aceh.tribunnews.com;2023-12-25 20:32:10;https://aceh.tribunnews.com/2023/12/25/jadwal-prabowo-di-banda-aceh-mrb-hingga-ngopi-di-mz-coffee
