title~main~source~date~url
Kunjungi Trenggalek, Anies Soroti Disparitas Sekolah Negeri-Swasta hingga Pupuk~"Calon Presiden Anies Baswedan menyoroti sejumlah kebijakan pemerintah dan kondisi pendidikan yang dinilai tidak berkeadilan. Kritik disampaikan saat menghadiri istigasah kubra kiai kampung dan santri di Pondok Pesantren Darul Muttaqin Jatiprahu, Kecamatan Karangan, Trenggalek.
Menurut Anies saat ini terjadi perbedaan perlakukan pemerintah terhadap pendidikan swasta dan negeri. Bahkan, pemerintah dia nilai telah memperlakukan secara berbeda antara sekolah umum dengan diniah.
""Perlakuannya lain padahal yang dididik sama-sama anak-anak Indonesia. Kalau saya punya anak empat, saya bayar pajak ke pemerintah, urusan gaji dipotong pajak, beli barang pajak, pajak semua atau bayar pemerintah. Pas sampai pendidikan dua anak saya ke negeri, dua anak saya ke swasta perlakuannya sama tidak? Beda,"" kata Anies di hadapan massa yang berjumlah ribuan orang, Jumat (29/12/2023).
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT
Anies melanjutkan bahwa pemerintah selama ini masih menganggap sekolah swasta adalah pesaing dari sekolah negeri. Kondisi itu mengakibatkan kesenjangan kemajuan antara sekolah swasta dengan negeri.
""Swasta itu tidak boleh dipandang sebagai lawannya negeri. Swasta itu harus dibanding sebagai mitranya negeri. Kenapa? Kalau tidak ada pendidikan swasta tidak cukup pemerintah mendidik anak-anak kita, enggak cukup bangku sekolahnya,"" imbuhnya.
Capres nomor urut 01 ini mengatakan bahwa para guru swasta dan guru madrasah diniah memiliki jasa besar untuk mendidik generasi penerus bangsa secara ikhlas dan serius.
Anies Baswedan saat mengikuti istigasah kubra kiai kampung dan santri di Pondok Pesantren Darul Muttaqin Jatiprahu. (Foto: Adhar Muttaqin/detikJatim)
""Kami berkeinginan untuk melakukan perubahan supaya kebijakan menjadi setara. Nah ini termasuk juga guru-guru madrasah diniah yang kalau swasta itu ada P3K, insyaallah nanti disiapkan programnya supaya meningkat kesejahteraannya,"" kata Anies Baswedan.
Tak hanya persoalan pendidikan, Anies juga menyoroti persoalan klasik di bidang pertanian, yakni terkait ketersediaan pupuk. Menurutnya, selama berkeliling di berbagai daerah di Indonesia hampir seluruh petani mengeluhkan persoalan pupuk.
""Jadi saya bilang insyaallah ini 100 hari pertama ada hal yang kita ingin bereskan soal pupuk buat petani-petani kita,"" jelasnya.
Anies menjelaskan persoalan pupuk petani bukan hal yang sulit untuk diselesaikan, namun pemerintah dinilai sengaja tidak mengambil langkah untuk menuntaskan persoalan pupuk.
""Cuman kedengarannya tidak ada tindakan apapun, padahal jumlah lahan pertanian kita tahu, betul tidak, dari situ kebutuhan pupuknya sudah tahu, wong tani itu sudah puluhan tahun,"" katanya.
""Ini bukan masalah sulit, cuma tidak diseriusi,"" imbuhnya.
Hasil Survei Litbang Kompas Ungkap Pemilih Bimbang Meningkat, Ini Kata Anies"~www.detik.com~2023-12-29~https://www.detik.com/jatim/berita/d-7115634/kunjungi-trenggalek-anies-soroti-disparitas-sekolah-negeri-swasta-hingga-pupuk
Anies Rayakan Tahun Baru Bareng Keluarga, Mahfud Bareng Cucu~Ragam cara masyarakat habiskan pergantian Tahun Baru 2024. Di antaranya liburan ke luar kota hingga menghabiskan waktu bersama keluarga di rumah. Nah, bagaimana dengan rencana tahun baru capres dan cawapres?~news.detik.com~2023-12-29~https://news.detik.com/detiktv/d-7115630/anies-rayakan-tahun-baru-bareng-keluarga-mahfud-bareng-cucu
Dokter Terus Pantau Psikologi Relawan Prabowo Korban Penembakan di Sampang~"Muarah (49), relawan capres-cawapres Prabowo-Gibran di Sampang masih menjalani perawatan intensif di RSU dr Soetomo usai ditembak orang tak dikenal (OTK) pada Jumat (22/12). Selain merawat kondisi fisik, pihak RS memantau kondisi psikologi korban.
Dokter Penanggung Jawab Pasien (DPJP) RSU dr Soetomo, dr Tomy Lesmana SpB-KBD mengatakan pasien belum dimintai keterangan oleh pihak kepolisian. Sebelum itu, pihaknya akan memastikan terlebih dahulu psikologi dan trauma pasien.
""Belum (diperiksa polisi). Secara fisik dan wawancara dengan saya memungkinkan. Tapi saya masih meminta pendapat dokter spesialis jiwa apakah misalnya beban investigasi memperparah trauma psikis. Fokus kami mengembalikan fungsi (anggota gerak tubuh), psikologi,"" kata dr Tomy, Jumat (29/12/2023).
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT
Ia menjelaskan kondisi fisik Muarah saat ini sudah stabil. Namun masih menjalani perawatan pasca-cedera, karena terdapat gangguan pada saraf yang menyebabkan pasien tidak bisa menggerakkan kakinya.
Ia menjelaskan kelumpuhan yang dialami Muarah pada saraf otot, tulang dan jaringan tubuh lainnya butuh waktu yang lama untuk penyembuhan.
""Paling lama pulih dan sembuh itu saraf. Pulih secara fungsi, koreksi anatomi sudah. Fungsi tergantung dari kondisi fisik pasien sendiri dan kemampuan jaringan untuk menyembuhkan diri sendiri,"" jelasnya.
Untuk kelumpuhan masih belum diketahui apakah permanen atau sementara, sebab saat ini masih dlakukan fisioterapi hingga berbulan-bulan.
""Kondisi fisik sangat baik. Jaringan tergantung nutrisi dari pasien dan jaringan pulihnya beda-beda. Saraf pulihnya bisa dalam bulanan. Minim 3 bulan,"" ujarnya.
Sebelumnya, Muarah sudah menjalani operasi pengangkatan peluru pada hari Sabtu (23/12). Kedua peluru yang berhasil diangkat langsung diserahkan ke pihak kepolisian.
Saat datang ke IGD RSU dr Soetomo, peluru masih ada di tubuh Muarah. Hal itu diketahui dari hasil pemeriksaan yang dilakukan tim medis.
Mahfud Minta Polisi Usut Kasus Relawan Prabowo Ditembak"~www.detik.com~2023-12-29~https://www.detik.com/jatim/berita/d-7115590/dokter-terus-pantau-psikologi-relawan-prabowo-korban-penembakan-di-sampang
Kader PPP Dukung Prabowo-Gibran, PDIP Bicara Komitmen Partai~"Politikus PDIP Aria Bima merespons soal deklarasi dukungan dari kader partai yang tergabung dalam Pejuang PPP terhadap capres-cawapres nomor urut 2, Prabowo Subianto-Gibran Rakabuming Raka. Aria Bima menilai lompatan dalam politik akan selalu terjadi.
""Pasti ada lompatan-lompatan pendukung relawan di setiap Pilkada, Pilgub, Pilpres. Pasti ada,"" kata Aria Bima di Solo, Jawa Tengah, Jumat (29/12/2023).
Aria Bima pun lantas mencontohkan kader Golkar di Nusa Tenggara Timur (NTT) yang mengarahkan mendukung Ganjar. Meski begitu, Aria Bima menilai seharusnya anggota partai dapat tegak pada aturan partai yang ada.
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT
""Itu juga Golkar di NTT mengarahkan pada pak Ganjar. Pasti ada. Yang penting organisasi itu tegakkan aturan dan komit terhadap komitmen partai,"" jelasnya.
Lebih lanjut, Aria Bima pun menyerahkan persoalan tersebut kepada PPP. Dia menuturkan PDIP tidak ingin memasuki aturan partai lain.
""Mengembalikan kepada PPP untuk menyelesaikan persoalan tersebut karena itu wilayah kedisiplinan organisasi di masing-masing partai pengusung,"" tuturnya.
Koordinator Nasional Pejuang PPP yang juga Wakil Ketua Majelis Pertimbangan DPP PPP, Witjaksono, membacakan langsung deklarasi dukungan kepada Prabowo-Gibran. ""Kami atas nama Pejuang PPP menyatakan dengan tegas mendukung Prabowo Subianto dan Gibran Rakabuming Raka sebagai presiden dan wakil presiden Republik Indonesia 2024-2029. Kami yakin Prabowo-Gibran akan memprioritaskan program pemerintah,"" kata Witjaksono dalam acara deklarasi di Hotel Ambhara, Jakarta Selatan.
Witjaksono mengatakan dirinya masih aktif di DPP PPP sampai saat ini. Dia mengaku sudah berkomunikasi soal dukungan ini kepada Ketua Majelis Pertimbangan DPP PPP Romahurmuziy atau Rommy.
""Saya di DPP, saya wakil ketua majelis pertimbangan. Sampun, sampun (sudah berkomunikasi dengan Rommy),"" kata Witjaksono.
